962048571208970242
524100981
3331392022
14257180
943103085576097794
103231091
380314281
938386170249179136
33239490
305711734
2365431800
3339153375
492106051
852306672
50043408
81103006
200062298
1443855019
28343247
2494196617
73635119
263744389
370102969
3414796517
767333176826032128
768922889798160384
18159918
74446564
21686592
3302551618
3069917818
383495430
16743832
798850708288061440
258900039
98982330
39017272
11051452
10353542
721614521379323904
1555409719
921498743630974981
711634983614595072
2864083668
832037489711861760
1006098942
1015344184910401539
740814761609334785
38406852
32086352
5707072
2271323358
239279875
27029945
113312625
12609012
3406880513
116009981
3731569996
